des,orbit_id,jd,cd,dist,dist_min,dist_max,v_rel,v_inf,t_sigma_f,h,fullname
18109,256,2450794.781739168,1997-Dec-12 06:46,0.0453117942015515,0.045311244248711,0.0453123441566406,6.25674442747084,6.25573452004989,< 00:01,17.1, 18109 (2000 NG11)
2017 RH15,21,2450800.563788092,1997-Dec-18 01:32,0.0403375005413661,0.0389262986932526,0.041786381576226,7.0981839835952,7.09718402839745,00:39,22.7,       (2017 RH15)
361123,75,2450816.938578127,1998-Jan-03 10:32,0.0355621238323928,0.0355615185855448,0.0355627291194134,6.79488843047411,6.79370355138775,< 00:01,20.2,361123 (2006 GW2)
2001 RW17,28,2450842.206858494,1998-Jan-28 16:58,0.0133030878109339,0.013302009134518,0.0133041666243002,17.3397995640085,17.3385584113574,< 00:01,20.3,       (2001 RW17)
2016 FX2,28,2450855.253993373,1998-Feb-10 18:06,0.0286516833976857,0.0286455727792087,0.0286577945937749,4.7338351772295,4.73172392672048,00:03,23.7,       (2016 FX2)
2016 FE15,6,2450862.091436918,1998-Feb-17 14:12,0.0501404912210693,0.0306968489574692,0.223135861778582,14.2889983035254,14.2885987068278,6_00:37,28.8,       (2016 FE15)
2017 FR102,11,2450866.862612579,1998-Feb-22 08:42,0.0207069536857345,0.0202028326144069,0.0224428521965289,13.0525123282586,13.0514530416411,03:56,24.5,       (2017 FR102)
451157,58,2450900.662803800,1998-Mar-28 03:54,0.0387276773502253,0.0387269123175287,0.0387284424222413,8.76662960352555,8.76578632126203,< 00:01,20.9,451157 (2009 SQ104)
2008 HQ3,8,2450958.076891006,1998-May-24 13:51,0.0289984983088678,0.028452897180622,0.235692077906305,8.22632917987775,8.22512897254202,2_17:52,27.5,       (2008 HQ3)
2019 WU4,9,2450962.753812728,1998-May-29 06:05,0.0466715462084157,0.0452979407581272,0.0486244847026558,13.6253229114959,13.6248727022921,06:56,21.5,       (2019 WU4)
2013 UX,13,2450972.874038477,1998-Jun-08 08:59,0.036030849463032,0.0227726365574265,0.146685691918691,12.9527365462738,12.9521230944842,5_21:20,22.0,       (2013 UX)
2020 LD2,4,2451017.466380923,1998-Jul-22 23:12,0.0201483372010416,0.0200479380784633,0.149341636915804,16.3917856100107,16.390918743561,8_05:21,21.369,       (2020 LD2)
488453,70,2451038.763911478,1998-Aug-13 06:20,0.0487843602657234,0.0487838344183995,0.0487848861132388,16.7118870512361,16.7115358915569,< 00:01,19.1,488453 (1994 XD)
2002 MY,20,2451044.379097687,1998-Aug-18 21:06,0.0271174610688487,0.0271133571812295,0.0271215653485602,5.71347564611435,5.71162753948021,< 00:01,22.5,       (2002 MY)
2008 RS26,20,2451058.681291902,1998-Sep-02 04:21,0.0140284962400419,0.0140240482628678,0.0140330604586241,13.1350618657365,13.1335080889397,00:06,17.8,       (2008 RS26)
2019 YU3,11,2451125.911000608,1998-Nov-08 09:52,0.0472671481475445,0.0244060887287769,0.115626034366504,11.5917197501015,11.591197223142,2_03:52,22.5,       (2019 YU3)
2016 DW21,24,2451126.938609004,1998-Nov-09 10:32,0.00863181837449089,0.00822810016024491,0.0153792435437332,15.5868962407616,15.5847682296274,19:54,21.3,       (2016 DW21)
2018 PL10,13,2451127.278242223,1998-Nov-09 18:41,0.0507486818016292,0.050587566591743,0.0509146752602437,8.61720274644673,8.61654806262715,00:10,22.1,       (2018 PL10)
2001 TA2,19,2451155.743211432,1998-Dec-08 05:50,0.0495816859319713,0.0495796863902598,0.0495836855153105,15.583794382364,15.5834238579318,< 00:01,22.0,       (2001 TA2)
2019 TL2,1,2451219.954232165,1999-Feb-10 10:54,0.0127203308618169,0.0114413435084367,0.022742635984467,5.14328661867874,5.13890885898194,07:20,24.4,       (2019 TL2)
2014 AE5,9,2451264.929190634,1999-Mar-27 10:18,0.0485147904949116,0.046424404793386,0.231109464583061,9.35274830937364,9.352117341236,9_01:46,25.5,       (2014 AE5)
189700,112,2451279.546563113,1999-Apr-11 01:07,0.0434442558737609,0.0434432822137079,0.0434452295525797,5.18372369086423,5.18245228197793,< 00:01,19.0,189700 (2001 TA45)
2018 VV1,19,2451289.932207894,1999-Apr-21 10:22,0.0447077408870561,0.044705542093957,0.0447099407214391,12.2354684911805,12.2349451171768,< 00:01,20.0,       (2018 VV1)
2019 MO,4,2451295.007415979,1999-Apr-26 12:11,0.0366290767203604,0.0248598480108124,0.110308804616314,13.3377452360515,13.3371592229335,7_09:49,29.3,       (2019 MO)
2008 JN,16,2451295.278295709,1999-Apr-26 18:41,0.0450888342571492,0.0450876149285998,0.0450900536457626,18.7861202839769,18.7857822938705,< 00:01,20.6,       (2008 JN)
2020 PR3,34,2451304.081619587,1999-May-05 13:58,0.0361623111730728,0.00142414336196988,0.111157714766594,7.75934782270918,7.75832746290051,6_08:48,23.003,       (2020 PR3)
2015 BG4,23,2451305.098135252,1999-May-06 14:21,0.0364821849950824,0.0364796490365194,0.0364847210210617,9.90197557991935,9.90118304049509,< 00:01,26.4,       (2015 BG4)
1999 FQ10,11,2451332.873872631,1999-Jun-03 08:58,0.031879371092487,0.0304816780330126,0.0384047338231501,13.8677355645323,13.8670879731956,2_22:35,23.2,       (1999 FQ10)
2015 BL,15,2451360.490983296,1999-Jun-30 23:47,0.0477507797813419,0.0423983100207125,0.0544207938606233,12.5342095795192,12.5337312391289,12:13,23.3,       (2015 BL)
2015 CS,11,2451391.183585787,1999-Jul-31 16:24,0.0402874049721021,0.0379829534120417,0.132389375850612,14.4027063844915,14.4022129832653,6_02:50,26.4,       (2015 CS)
2006 KQ1,17,2451404.146082735,1999-Aug-13 15:30,0.0273195078831413,0.0273180931394079,0.0273209226299557,5.67054994572911,5.66870161825034,< 00:01,22.0,       (2006 KQ1)
137911,63,2451410.865379723,1999-Aug-20 08:46,0.0526256295698435,0.0526249075999498,0.0526263515397522,8.38781162441084,8.38716302431948,< 00:01,17.6,137911 (2000 AB246)
2017 OT18,32,2451443.363582096,1999-Sep-21 20:44,0.0205464676508,0.0205440269902828,0.0205489084998575,12.376708115596,12.3755822575845,< 00:01,19.3,       (2017 OT18)
2014 RC,23,2451444.083331507,1999-Sep-22 14:00,0.0373317554300232,0.0370619972304974,0.0376018953202281,8.53117414990734,8.53027518684026,00:02,26.8,       (2014 RC)
2014 GG35,25,2451461.271554618,1999-Oct-09 18:31,0.0363506918605204,0.0363208857717049,0.0363805164262413,8.7904133860816,8.78951738952498,00:01,21.9,       (2014 GG35)
2006 EY,10,2451466.067436989,1999-Oct-14 13:37,0.0469846807534261,0.01774776646227,0.28838410848054,7.63872733735329,7.63792961534163,02:54,25.1,       (2006 EY)
347813,246,2451466.572790418,1999-Oct-15 01:45,0.0284731560654925,0.0284727132754847,0.0284735988567643,8.90874147889673,8.90761277055549,< 00:01,17.7,347813 (2002 NP1)
2012 DJ54,9,2451468.528127624,1999-Oct-17 00:41,0.0353765041588073,0.0310884809162672,0.0434863136757711,4.61974526156198,4.6179931748062,6_21:20,28.5,       (2012 DJ54)
2019 YS2,4,2451552.786691254,2000-Jan-09 06:53,0.0490432207054746,0.0202414292511631,0.0788604088898129,5.84483726728762,5.84383843656995,5_14:32,27.1,       (2019 YS2)
2005 ES1,8,2451554.989879338,2000-Jan-11 11:45,0.03289762721049,0.0158629427878253,0.275856239478169,9.28087608840196,9.27993836538054,1_08:45,26.8,       (2005 ES1)
2018 DT,13,2451560.460682579,2000-Jan-16 23:03,0.00644205636689714,0.00263880501883228,0.0106813265858439,4.92993961189083,4.92091688796237,1_00:29,27.1,       (2018 DT)
2008 FS6,23,2451572.010650266,2000-Jan-28 12:15,0.0378092985937086,0.0378061904382583,0.0378124070478088,3.15954189185006,3.15714444907676,00:07,22.3,       (2008 FS6)
2001 WV1,10,2451574.179826239,2000-Jan-30 16:19,0.0309721051948153,0.0304971819625513,0.0822026701188913,13.4558131466042,13.4551261784582,1_08:33,22.5,       (2001 WV1)
255071,46,2451644.844891546,2000-Apr-10 08:17,0.0397722841486603,0.0397620793537083,0.0397824942666124,13.3616009261172,13.3610621902229,00:01,18.2,255071 (2005 UH6)
2003 AY2,29,2451705.041155233,2000-Jun-09 12:59,0.00438776679959051,0.00438500597195649,0.00439052906144043,16.8205815733184,16.8167021093119,< 00:01,19.2,       (2003 AY2)
2006 KC40,12,2451713.814122894,2000-Jun-18 07:32,0.0512745115164291,0.034055772018428,0.179821998208065,10.920313173994,10.9198018693596,7_18:34,23.2,       (2006 KC40)
2015 XQ128,5,2451718.595705091,2000-Jun-23 02:18,0.0107037319631628,0.00844697989519945,0.0972580012954098,5.00806205097181,5.00271846233464,1_10:04,21.7,       (2015 XQ128)
2016 QX10,6,2451764.531804622,2000-Aug-08 00:46,0.050373306608975,0.0296110865269143,0.0720143496873092,4.35081303839869,4.34950656516652,5_20:26,23.7,       (2016 QX10)
2002 QE47,15,2451833.018955900,2000-Oct-15 12:27,0.0399549812780416,0.039947256461753,0.0399627167210436,8.4706668863479,8.46982094678126,< 00:01,22.2,       (2002 QE47)
141495,161,2451886.051390809,2000-Dec-07 13:14,0.0147527486039045,0.0147525390665169,0.0147529581413273,16.6455875774293,16.6444217095848,< 00:01,18.3,141495 (2002 EZ11)
2020 PT4,7,2451896.636157683,2000-Dec-18 03:16,0.0199085721542748,0.0185663400305888,0.170014593806137,12.3537460291986,12.3525819356918,7_17:56,24.813,       (2020 PT4)
2011 UG169,5,2451937.358600204,2001-Jan-27 20:36,0.0457064299115879,0.0143678877449374,0.166152042308565,5.14259711933183,5.14137897759477,1_16:46,25.8,       (2011 UG169)
471240,74,2451961.881778868,2001-Feb-21 09:10,0.0277429642882959,0.0277425939166383,0.0277433346695479,6.50162418475004,6.50003679167217,< 00:01,21.7,471240 (2011 BT15)
2001 PF14,20,2451994.589791270,2001-Mar-26 02:09,0.0343329630700222,0.0343190568886256,0.0343468707768348,6.90153177268898,6.90032343748372,< 00:01,19.5,       (2001 PF14)
2018 VT5,4,2451996.161805680,2001-Mar-27 15:53,0.0300410980578532,0.00416608548388002,0.204005449782248,6.44726864402205,6.44579033778195,2_08:33,28.5,       (2018 VT5)
2019 CZ2,15,2452001.780501463,2001-Apr-02 06:44,0.0229405310276813,0.00392311944054444,0.0904427241683036,8.88993013800985,8.888526229956,18:20,24.6,       (2019 CZ2)
2007 VL184,10,2452009.105907185,2001-Apr-09 14:33,0.0296628576968365,0.00208985055804134,0.17771312934872,10.3637016508323,10.362770333232,10:30,24.1,       (2007 VL184)
2010 XR10,10,2452013.035982444,2001-Apr-13 12:52,0.0515814094408252,0.0444959988903306,0.0904561453479207,11.4468229528461,11.4463380695596,2_05:04,23.6,       (2010 XR10)
2015 WY1,26,2452046.773199691,2001-May-17 06:33,0.0339150220588761,0.0339119799194062,0.0339180645030864,12.7856479391618,12.7849876980633,< 00:01,22.0,       (2015 WY1)
2015 RQ83,7,2452055.610594598,2001-May-26 02:39,0.0410053306175083,0.0409990125990675,0.0410116571594971,7.4488462695237,7.44790891434307,00:04,20.7,       (2015 RQ83)
2017 GJ4,2,2452063.561737211,2001-Jun-03 01:29,0.039629993646334,0.0359575362518162,0.215088004261362,8.91653636718242,8.91572614201177,08:46,25.9,       (2017 GJ4)
2019 WK5,8,2452099.877386217,2001-Jul-09 09:03,0.0409567286400737,0.0388858667387325,0.0430422762825639,12.158035731864,12.1574607849073,01:26,20.8,       (2019 WK5)
2009 LW2,24,2452110.543389623,2001-Jul-20 01:02,0.0283736240795327,0.0283718255498207,0.0283754226115881,14.7805617688559,14.779879099411,< 00:01,19.7,       (2009 LW2)
2010 VW75,43,2452116.015379559,2001-Jul-25 12:22,0.0476435275789093,0.047642873302211,0.0476441818659991,10.3109661443196,10.3103833501612,< 00:01,21.9,       (2010 VW75)
2008 MR1,68,2452128.275711088,2001-Aug-06 18:37,0.0380266470179193,0.038023223418276,0.0380300706666258,7.21465178239878,7.21360818211065,< 00:01,18.3,       (2008 MR1)
153220,54,2452131.278299057,2001-Aug-09 18:41,0.0503494627729115,0.0503479894426975,0.0503509361033916,18.5790725515444,18.5787665025956,< 00:01,17.4,153220 (2000 YN29)
2002 AV,30,2452165.551063841,2001-Sep-13 01:14,0.0505712768347203,0.050569342954733,0.0505732107365031,17.0091323779279,17.0087995464789,< 00:01,20.9,       (2002 AV)
4596,108,2452196.273347393,2001-Oct-13 18:34,0.0431980567319794,0.0431968175332515,0.0431992959451286,20.57011844336,20.5697962559356,< 00:01,16.4,  4596 (1981 QB)
2020 QX,7,2452215.011106681,2001-Nov-01 12:16,0.0380754590960828,0.0297525767177265,0.109790694635821,7.4551716169822,7.45416298491284,9_14:25,21.364,       (2020 QX)
2013 RH36,12,2452220.074735977,2001-Nov-06 13:48,0.02284003773218,0.0226785073868857,0.0236103826014936,22.0794795498638,22.0789118404171,03:59,21.3,       (2013 RH36)
2020 QL6,8,2452238.431540841,2001-Nov-24 22:21,0.0270549342707356,0.0138903882194105,0.0444425179100466,15.8975793168992,15.896913679377,18:50,19.255,       (2020 QL6)
2017 UX44,13,2452292.408700890,2002-Jan-17 21:49,0.0518752131291026,0.0518725686159891,0.051877860937422,6.02775894217815,6.02684330503132,00:05,19.7,       (2017 UX44)
2006 HH56,9,2452297.757588303,2002-Jan-23 06:11,0.0399830000054014,0.011768692059222,0.18000543046236,10.6772253590763,10.6765547243474,23:08,24.0,       (2006 HH56)
2013 UV10,54,2452341.198655386,2002-Mar-07 16:46,0.0446843704095661,0.0446818175975761,0.0446869234192808,14.0414099290973,14.0409536328661,< 00:01,19.7,       (2013 UV10)
2006 XF1,23,2452381.719816173,2002-Apr-17 05:17,0.0463436355567638,0.0463402513555993,0.0463470198546767,16.0013126564231,16.0009265867263,< 00:01,19.4,       (2006 XF1)
2014 KO2,5,2452409.019303399,2002-May-14 12:28,0.0181191052721826,0.0104364862950113,0.106050041242808,7.36699433873763,7.36484926446284,07:05,28.2,       (2014 KO2)
2006 KL103,8,2452426.791673291,2002-Jun-01 07:00,0.0454195866221817,0.0354348413156004,0.207552906389756,7.24376989036678,7.24289967960294,1_06:50,25.5,       (2006 KL103)
1995 CR,36,2452454.339567216,2002-Jun-28 20:09,0.0321747940622249,0.0321741861601752,0.0321754019643167,14.6699992455128,14.6693926917548,< 00:01,21.7,       (1995 CR)
2018 GL1,25,2452460.453533585,2002-Jul-04 22:53,0.0502771620666855,0.0403753793850362,0.0608327938245651,9.59408229696201,9.59348876320325,12:04,23.7,       (2018 GL1)
308635,129,2452470.103198563,2002-Jul-14 14:29,0.0397093118950465,0.0397092227969867,0.039709400993138,4.68376640621078,4.68222686974785,< 00:01,21.9,308635 (2005 YU55)
2015 XE352,39,2452473.663861543,2002-Jul-18 03:56,0.0237238854376609,0.02371730530501,0.0237304657053014,8.49620748075907,8.49478701239711,< 00:01,20.9,       (2015 XE352)
2006 CF,32,2452488.270436252,2002-Aug-01 18:29,0.0473730891318967,0.0473712260578883,0.0473749522093627,16.9599287231486,16.9595723909882,< 00:01,20.3,       (2006 CF)
2014 OM339,21,2452511.052580785,2002-Aug-24 13:16,0.0424879311621795,0.0424841388320707,0.0424917244370937,14.6363501329373,14.6358897548523,< 00:01,21.3,       (2014 OM339)
357058,73,2452545.918122218,2002-Sep-28 10:02,0.0282246758962188,0.028224465609132,0.0282248861859464,6.14873140941381,6.14708153848184,< 00:01,20.1,357058 (2001 OG25)
1999 UR,16,2452585.054440601,2002-Nov-06 13:18,0.0530093349563864,0.0530072252871696,0.0530114447399402,13.3232680023465,13.3228626341488,< 00:01,21.5,       (1999 UR)
2019 EV2,16,2452598.434099772,2002-Nov-19 22:25,0.0409667064858834,0.013583959452646,0.0866843605218701,26.4972894562478,26.4970257163413,2_05:08,19.6,       (2019 EV2)
301844,40,2452604.220589741,2002-Nov-25 17:18,0.0147117113600757,0.0147109582389836,0.0147124644813685,11.2758379390549,11.2741119922553,< 00:01,19.6,301844 (1990 UA)
510238,21,2452626.017945717,2002-Dec-17 12:26,0.0202648769913251,0.0202642228595255,0.0202655311346521,5.9093611831303,5.90697001807545,< 00:01,20.7,510238 (2011 FC29)
2018 TS1,5,2452687.948291987,2003-Feb-17 10:46,0.0519654712107125,0.0499326261667498,0.21785138941221,11.2844548241749,11.2839665990448,3_22:13,25.7,       (2018 TS1)
2006 WP3,12,2452693.259721616,2003-Feb-22 18:14,0.045487497657145,0.0366041119380366,0.0577041397637959,5.97030299121326,5.96924871085448,1_18:03,23.4,       (2006 WP3)
2015 VM105,9,2452697.843196404,2003-Feb-27 08:14,0.0304551202531202,0.0210543652655152,0.117598183582949,5.80433105403264,5.80271128051092,9_10:46,26.6,       (2015 VM105)
2014 JP25,8,2452698.159749814,2003-Feb-27 15:50,0.0416550514724147,0.0416027433439286,0.0417074627862981,10.9575499723348,10.9569227269395,00:02,21.2,       (2014 JP25)
2015 YV1,11,2452714.192808561,2003-Mar-15 16:38,0.0390265069159866,0.0276305438215161,0.156266414044887,14.4844661713404,14.483959703814,6_20:29,23.5,       (2015 YV1)
2020 RZ,10,2452756.675378873,2003-Apr-27 04:13,0.0426024457343891,0.029441688900821,0.105548120884674,10.4850920342254,10.484451101153,6_13:12,24.015,       (2020 RZ)
2017 HE,5,2452763.927823098,2003-May-04 10:16,0.0294355401175466,0.0287236625583371,0.165676249680185,8.6410955854022,8.63996996059489,6_12:28,26.7,       (2017 HE)
88254,151,2452770.352222264,2003-May-10 20:27,0.0275811600290191,0.027580693998245,0.0275816260620619,13.5601800815057,13.5594145898517,< 00:01,17.7, 88254 (2001 FM129)
2019 CU,6,2452790.759125823,2003-May-31 06:13,0.0239048729838342,0.00739612971137943,0.0421815916293939,5.29046877572931,5.28820455618094,3_21:51,24.2,       (2019 CU)
2018 YA3,34,2452800.614049262,2003-Jun-10 02:44,0.0325793691915275,0.0315203796646412,0.0336387195202336,8.95506400513137,8.95408266712724,00:24,22.7,       (2018 YA3)
2006 AJ4,12,2452824.483398398,2003-Jul-03 23:36,0.0139274394284686,0.0139252412579714,0.0139296389400305,8.14822756527435,8.14570443889341,< 00:01,21.3,       (2006 AJ4)
2015 VG150,14,2452828.765410095,2003-Jul-08 06:22,0.0497327370308263,0.0492025701452347,0.0659004137197228,6.05398910295027,6.05303815597581,12:10,25.7,       (2015 VG150)
2007 WD5,18,2452830.440408634,2003-Jul-09 22:34,0.00949368932301309,0.00427549987489789,0.027341824325837,12.5594784454629,12.5570771749652,1_12:34,24.3,       (2007 WD5)
2016 QZ1,7,2452830.501308244,2003-Jul-10 00:02,0.0169960199650464,0.00492824672444226,0.0621877758967666,11.0422562769929,11.0407307105285,01:21,22.8,       (2016 QZ1)
2016 BG15,3,2452845.851628687,2003-Jul-25 08:26,0.0220326611693939,0.00971805381859354,0.148423700570763,7.25402522148843,7.25223373391171,7_18:11,27.0,       (2016 BG15)
2003 QQ10,40,2452851.182853638,2003-Jul-30 16:23,0.046781210214058,0.0467787242834879,0.0467836966531051,6.29914706713989,6.29817546943381,< 00:01,19.7,       (2003 QQ10)
2003 SM215,7,2452860.538534643,2003-Aug-09 00:55,0.0452009296834629,0.0451259248164737,0.0452788814538548,13.0816478062022,13.0811636289248,04:55,27.5,       (2003 SM215)
2001 QJ96,10,2452861.756576148,2003-Aug-10 06:09,0.0169401305342732,0.0169388828586987,0.0169413782283332,23.5260545594141,23.525336191436,00:02,22.1,       (2001 QJ96)
2015 GU,5,2452872.956677068,2003-Aug-21 10:58,0.0187219753422136,0.00950885135190818,0.0317713058836091,14.5225465908664,14.5214935930161,17:12,28.4,       (2015 GU)
2011 SG16,41,2452884.244638213,2003-Sep-01 17:52,0.0248468545832776,0.0248463109716293,0.0248473981981405,7.65556749310268,7.65406227277092,< 00:01,21.0,       (2011 SG16)
2014 HS184,24,2452914.105726207,2003-Oct-01 14:32,0.0288530154660344,0.0187301291507362,0.041260677863918,10.7985530860103,10.7976341867773,23:34,23.3,       (2014 HS184)
2007 DX40,9,2452914.301162267,2003-Oct-01 19:14,0.0430861532960045,0.0406362383029207,0.22535825177018,13.6047603046913,13.6042718937711,7_08:07,24.6,       (2007 DX40)
2019 UT8,2,2452915.148894876,2003-Oct-02 15:34,0.0362415945482348,0.0241793189310435,0.0637752985103097,10.0722842864205,10.071499976292,4_10:56,27.2,       (2019 UT8)
2020 TQ7,2,2452933.118643245,2003-Oct-20 14:51,0.0344219645944306,0.0119605768757527,0.209137856493379,9.6534150415637,9.65255343512419,8_13:29,22.055,       (2020 TQ7)
2014 HS124,12,2452944.933156649,2003-Nov-01 10:24,0.0497952768701752,0.04975446036077,0.0500354681637261,6.95680262283906,6.9559761394073,03:41,22.9,       (2014 HS124)
2004 FM4,8,2452950.338750508,2003-Nov-06 20:08,0.0270927432029563,0.0218208482756535,0.0330025887856452,16.5706946263238,16.570056919816,1_12:35,25.1,       (2004 FM4)
2006 HU50,12,2452966.748253654,2003-Nov-23 05:57,0.0314554484731389,0.0310413253471788,0.0373942352229,4.8521419366461,4.85026581593126,1_22:59,24.7,       (2006 HU50)
2012 XZ132,9,2452979.228899128,2003-Dec-05 17:30,0.0460191808274876,0.00353997373942558,0.321087323098317,10.9634810912966,10.962913638069,2_17:59,24.7,       (2012 XZ132)
2016 JX28,11,2452998.960932862,2003-Dec-25 11:04,0.0320791499772011,0.00284514758129229,0.186833936247283,11.4375652405437,11.4367849352286,3_01:07,24.6,       (2016 JX28)
2019 BR1,16,2453057.674116636,2004-Feb-22 04:11,0.0235542136930269,0.0235536552605174,0.0235547721364459,10.5996603007863,10.5985135498008,< 00:01,20.6,       (2019 BR1)
2014 BZ2,7,2453063.494983418,2004-Feb-27 23:53,0.0495622113275674,0.0399381143402342,0.19355326954321,12.0533421487825,12.0528629048084,2_06:00,25.5,       (2014 BZ2)
2015 FK120,7,2453072.621545300,2004-Mar-08 02:55,0.0447538240609114,0.0447207611881736,0.153830233606636,9.30020977981825,9.2995219209313,3_17:58,27.2,       (2015 FK120)
2015 DP155,115,2453079.962252358,2004-Mar-15 11:06,0.0340030734418795,0.0340030107615654,0.0340031361254621,5.6382217763102,5.63672828265454,< 00:01,21.5,       (2015 DP155)
2019 MR3,4,2453083.422492429,2004-Mar-18 22:08,0.0381772822898145,0.0369639990584636,0.234624731311924,7.81851781788745,7.81755863065773,8_12:06,22.7,       (2019 MR3)
2018 VP1,4,2453130.667434388,2004-May-05 04:01,0.0537738013930748,0.045619309916765,0.169259054164919,7.35367473365274,7.35295071057063,3_22:46,30.9,       (2018 VP1)
2010 PO2,16,2453155.333161632,2004-May-29 20:00,0.0536818775361374,0.0432580769826571,0.093446221252242,7.69718681765378,7.6964939249149,2_05:19,23.2,       (2010 PO2)
2020 RA2,4,2453172.300908211,2004-Jun-15 19:13,0.0165615416707161,0.00117846485603308,0.0579249661623617,7.9402694819079,7.9380921244531,2_18:58,26.006,       (2020 RA2)
513489,27,2453200.239905943,2004-Jul-13 17:45,0.0425668667989548,0.0425646838105267,0.0425690497950095,13.0680217857456,13.0675071105896,< 00:01,20.0,513489 (2009 EV)
317212,39,2453216.925691486,2004-Jul-30 10:13,0.0517731282070564,0.0517698513051457,0.0517764051106446,8.57772221096532,8.57707752810608,00:01,18.7,317212 (2002 CW46)
9856,180,2453272.577517240,2004-Sep-24 01:52,0.0520529323579568,0.0520525211136622,0.0520533436022515,15.6942768866348,15.6939264378769,< 00:01,17.4,  9856 (1991 EE)
2007 RJ1,17,2453275.673570606,2004-Sep-27 04:10,0.0213864037146319,0.0211233697278898,0.0426075113815344,9.56631861242994,9.56491916898552,1_05:18,25.2,       (2007 RJ1)
2012 VD5,6,2453317.280795551,2004-Nov-07 18:44,0.0454264961466358,0.000232069212521393,0.162761807636905,14.5822692020986,14.5818370085585,7_11:26,26.4,       (2012 VD5)
2007 RQ12,9,2453321.995534537,2004-Nov-12 11:54,0.00676158526969348,0.00558716149650024,0.0777337562881375,9.94114569482189,9.93688564888581,4_17:26,23.6,       (2007 RQ12)
2015 TY178,53,2453327.905910895,2004-Nov-18 09:45,0.0470691533572773,0.0467105353793687,0.0474698273496661,13.7897516130887,13.7893105301063,02:29,21.8,       (2015 TY178)
2008 LA,24,2453347.451408084,2004-Dec-07 22:50,0.0400956059054356,0.0358382691780613,0.0444439119056131,11.5811673049505,11.5805507544836,09:44,23.1,       (2008 LA)
2001 VJ5,9,2453361.449639900,2004-Dec-21 22:47,0.0481526815044598,0.0481385521836118,0.0481668112120197,15.3447791265523,15.3443916632716,< 00:01,22.0,       (2001 VJ5)
141078,40,2453399.964414682,2005-Jan-29 11:09,0.0533693697423196,0.0533661978275158,0.053372541711912,13.6773744617023,13.6769822526598,< 00:01,18.8,141078 (2001 XQ30)
2013 GW38,6,2453427.196422528,2005-Feb-25 16:43,0.0330552747701535,0.0297178425738841,0.103127909584969,15.5122331452423,15.5116748050295,4_16:59,28.4,       (2013 GW38)
2014 SS1,39,2453432.177269100,2005-Mar-02 16:15,0.017220176576966,0.0172196467118803,0.0172207093495409,10.1658433160338,10.1642077800189,< 00:01,21.7,       (2014 SS1)
162470,26,2453451.959863634,2005-Mar-22 11:02,0.0150606099533018,0.0150584780950903,0.0150627418116888,18.4712212309966,18.4701920775931,< 00:01,19.3,162470 (2000 KX43)
2014 BM25,7,2453452.785915746,2005-Mar-23 06:52,0.0407307335091422,0.0339735750326206,0.0675394815206467,11.1406549834558,11.1400240471351,1_03:15,28.1,       (2014 BM25)
2011 YJ6,7,2453456.011577729,2005-Mar-26 12:17,0.0291704279866546,0.00954215533081249,0.170148502617792,9.84232294714291,9.84132573449925,1_03:28,23.9,       (2011 YJ6)
2001 XX103,10,2453468.338796837,2005-Apr-07 20:08,0.0391869855346292,0.00336424754832146,0.224658203140506,20.6167895779863,20.6164352160842,8_20:11,23.6,       (2001 XX103)
2013 LB,15,2453477.557765028,2005-Apr-17 01:23,0.046063120456454,0.0460256071062062,0.0461006387094369,8.68946174380594,8.68874646092469,00:03,22.8,       (2013 LB)
2019 CX2,11,2453500.494292747,2005-May-09 23:52,0.008716552441002,0.00555923109533389,0.0167022376878022,21.3081948540328,21.3066534003177,10:30,18.8,       (2019 CX2)
2010 AL60,11,2453502.976163669,2005-May-12 11:26,0.036750717134464,0.0166054526672491,0.0610199718302251,7.11151016382595,7.11041466482578,1_03:21,22.4,       (2010 AL60)
2018 MN8,3,2453512.841545244,2005-May-22 08:12,0.0477487847964811,0.0298754032835619,0.0680521166593958,13.1721125216642,13.1716573282861,3_18:53,22.8,       (2018 MN8)
2014 SF304,11,2453519.870974277,2005-May-29 08:54,0.0454996419884951,0.0214193091030011,0.0733462640598032,7.61419619130122,7.61336977721072,04:21,27.3,       (2014 SF304)
2012 BV1,4,2453523.055560385,2005-Jun-01 13:20,0.0479212115708391,0.0478672274001166,0.0993848971343029,9.19590468292013,9.19525500324913,17:42,31.0,       (2012 BV1)
2018 RU5,15,2453524.519168825,2005-Jun-03 00:28,0.0295130245406429,0.0275207260235613,0.0317580324999937,6.64908950218546,6.64763042609017,13:56,20.4,       (2018 RU5)
189040,62,2453528.390104574,2005-Jun-06 21:22,0.0531221644304026,0.0531210307916572,0.0531232980695254,12.5774830180364,12.5770545246893,< 00:01,19.9,189040 (2000 MU1)
2020 HQ4,16,2453528.849099002,2005-Jun-07 08:23,0.0480131750597386,0.0471429352178452,0.0589177593156349,6.0364357920064,6.03544791992274,2_05:10,26.967,       (2020 HQ4)
2006 BR98,10,2453554.379281160,2005-Jul-02 21:06,0.0473318080331773,0.0452491703561622,0.0494220170383556,5.48379705843798,5.48269395712673,11:07,26.7,       (2006 BR98)
482798,33,2453556.806732496,2005-Jul-05 07:22,0.0223146344907465,0.022309804801281,0.0223194648896607,25.7995297808173,25.799032491873,< 00:01,18.3,482798 (2013 QK48)
