des,orbit_id,jd,cd,dist,dist_min,dist_max,v_rel,v_inf,t_sigma_f,h,fullname
1994 WR12,24,2450317.323049888,1996-Aug-21 19:45,0.0159063157606777,0.0159057212647771,0.015906910394097,13.1571945424385,13.1564908175791,< 00:01,22.3,       (1994 WR12)
517046,23,2450323.943066665,1996-Aug-28 10:38,0.0380262375399642,0.0380088216485032,0.0380436618857819,27.4584308810462,27.4582898332785,00:03,19.4,517046 (2013 AA53)
2013 TB6,20,2450381.139192766,1996-Oct-24 15:20,0.0359951513823245,0.0359855061196879,0.0360047973294429,24.7945244719039,24.794359455989,< 00:01,22.6,       (2013 TB6)
423100,30,2450419.134998132,1996-Dec-01 15:14,0.0266410168828313,0.0266401732296332,0.0266418610006386,35.8082095767155,35.8080551964776,< 00:01,18.3,423100 (2004 BX1)
2015 VZ2,19,2450474.884965529,1997-Jan-26 09:14,0.0221817626586482,0.0221724038734608,0.0221911272262039,18.8983395669205,18.8979882423623,00:02,22.6,       (2015 VZ2)
264357,43,2450489.415695333,1997-Feb-09 21:59,0.0379441578168156,0.0379422785085462,0.0379460371368874,17.2028278123582,17.2026021899336,< 00:01,21.0,264357 (2000 AZ93)
2018 TO2,14,2450561.060527871,1997-Apr-22 13:27,0.0232297551444565,0.0232278535798442,0.0232316659471287,43.3618304009499,43.3616841924344,< 00:01,20.0,       (2018 TO2)
33342,183,2450566.661604759,1997-Apr-28 03:53,0.0374411790509891,0.0374407639892133,0.0374415941185283,16.9692762569816,16.969044456516,< 00:01,17.9, 33342 (1998 WT24)
2014 XU6,11,2450579.118763034,1997-May-10 14:51,0.045094648082058,0.0450902042294071,0.0450990930956761,33.1137658693032,33.1136672433428,< 00:01,24.0,       (2014 XU6)
477465,35,2450646.501419365,1997-Jul-17 00:02,0.0366093752171233,0.0366073187167138,0.0366114319256352,25.182160668471,25.1820009187001,< 00:01,21.7,477465 (2009 XZ1)
363027,85,2450649.117756634,1997-Jul-19 14:50,0.0105798940431494,0.0105787371092913,0.0105810509814794,26.0298543583879,26.029319577868,< 00:01,19.5,363027 (1998 ST27)
2018 VB1,14,2450652.234634628,1997-Jul-22 17:38,0.0130890031780893,0.000261942007735716,0.0354398131117579,16.4978852035142,16.4972031816449,2_10:41,23.7,       (2018 VB1)
2018 XC,4,2450667.656798854,1997-Aug-07 03:46,0.0146609491824083,0.0139916747749448,0.0457052556372928,17.0837444962207,17.08315648381,4_14:52,25.7,       (2018 XC)
2012 XS111,25,2450683.634303742,1997-Aug-23 03:13,0.0310171754036769,0.0310041566073562,0.0310301942000469,27.3093253493593,27.3091514842895,< 00:01,22.0,       (2012 XS111)
2013 AT72,13,2450691.094248828,1997-Aug-30 14:16,0.0416572726923975,0.0416392105525784,0.0416753409100294,29.0738725035811,29.0737509041991,00:02,24.2,       (2013 AT72)
2013 RG74,8,2450711.529956525,1997-Sep-20 00:43,0.0247221739705196,0.0146982156016393,0.18522247168126,32.1222849423685,32.1220994900191,4_20:19,23.3,       (2013 RG74)
2015 WZ12,12,2450742.219457917,1997-Oct-20 17:16,0.0263287755442723,0.0262089793184637,0.0273775103710992,18.3367196997151,18.3364146465901,16:24,26.3,       (2015 WZ12)
2016 RJ20,7,2450743.103946884,1997-Oct-21 14:30,0.0383460368730892,0.0382162157079693,0.0384758580909867,16.0033104265072,16.0030704343135,00:49,23.6,       (2016 RJ20)
480823,26,2450746.629295646,1997-Oct-25 03:06,0.0403226710362213,0.0403194077516854,0.0403259343443634,19.6749203052956,19.6747346685491,< 00:01,20.1,480823 (1998 YW5)
199145,77,2450751.288041383,1997-Oct-29 18:55,0.0218787961799903,0.0218780266387753,0.0218795661402971,21.5262876917,21.5259749867428,00:01,18.2,199145 (2005 YY128)
184990,181,2450762.748464828,1997-Nov-10 05:58,0.0444473990657317,0.0444469158427708,0.0444478823046706,41.5477842242464,41.5477044743053,< 00:01,16.4,184990 (2006 KE89)
2015 EO61,12,2450774.403667447,1997-Nov-21 21:41,0.0447604154564486,0.0447573312019683,0.0447635000644313,22.5996131297529,22.5994675401171,< 00:01,21.5,       (2015 EO61)
88213,87,2450777.593386593,1997-Nov-25 02:14,0.0260973421544997,0.0260952214604137,0.0260994630650466,27.2311720657309,27.2309648306796,< 00:01,19.4, 88213 (2001 AF2)
482533,42,2450783.421437344,1997-Nov-30 22:07,0.0345755865200642,0.0345599072026682,0.0345912738476754,57.6902194119751,57.6901455786028,< 00:01,19.7,482533 (2012 UA34)
2016 AU65,10,2450827.693999707,1998-Jan-14 04:39,0.0415071552862078,0.0411368146674034,0.0537156253615131,29.1129966934402,29.1128748182792,1_11:09,22.9,       (2016 AU65)
2014 YW14,4,2450840.759949249,1998-Jan-27 06:14,0.0465765341899485,0.0463923037350346,0.0529863735494079,13.5045999414799,13.5043657996292,2_20:44,27.6,       (2014 YW14)
511600,19,2450841.651440209,1998-Jan-28 03:38,0.0487998810001761,0.0487719313102444,0.0488278411514411,59.3247388284817,59.3246879575417,00:02,16.8,511600 (2015 AZ245)
517046,23,2450856.430130919,1998-Feb-11 22:19,0.0270964296642396,0.0270809988808485,0.0271118765940347,28.3632974508269,28.3631058237603,00:03,19.4,517046 (2013 AA53)
2008 MG1,16,2450958.659347377,1998-May-25 03:49,0.0362429133651899,0.036241941510626,0.0362438861263321,35.978422250313,35.9783093072295,00:01,19.9,       (2008 MG1)
289227,30,2450985.189755228,1998-Jun-20 16:33,0.0145436226580204,0.0145260464004801,0.0145611989946652,56.3128861092703,56.312706286583,< 00:01,18.9,289227 (2004 XY60)
190788,70,2450985.565900672,1998-Jun-21 01:35,0.0410324534041415,0.0410290020811685,0.041035905016438,37.9046483831925,37.9045536930523,< 00:01,18.3,190788 (2001 RT17)
2013 ND15,9,2450996.821324443,1998-Jul-02 07:43,0.0114536535524081,0.00691425456186476,0.101953722760066,17.7364676463062,17.7357426732327,9_15:04,24.1,       (2013 ND15)
66146,287,2451003.141216993,1998-Jul-08 15:23,0.028772709343287,0.0287723648094335,0.0287730538777375,14.1018499980303,14.1014870262061,< 00:01,14.5, 66146 (1998 TU3)
2014 WQ202,8,2451005.152470212,1998-Jul-10 15:40,0.0185824763206064,0.00664718873673764,0.0645763272824221,28.4173401017497,28.4170612076719,2_12:40,23.8,       (2014 WQ202)
415713,26,2451018.247926209,1998-Jul-23 17:57,0.032759311218396,0.0327582086964454,0.0327604137811092,12.7296054069499,12.7292522396416,< 00:01,19.9,415713 (1998 XX2)
2018 DA,7,2451022.512978647,1998-Jul-28 00:19,0.0462307340318186,0.0423357647417538,0.0504094813582149,12.3773222642983,12.3770648864286,1_03:51,24.0,       (2018 DA)
2007 BD,13,2451023.267319889,1998-Jul-28 18:25,0.030557109501254,0.0297202499084509,0.0316677168253729,14.389918123988,14.3895831904515,10:59,25.4,       (2007 BD)
33342,183,2451023.618412144,1998-Jul-29 02:51,0.0475327724128498,0.0475324356795836,0.0475331091463213,16.1057672246852,16.1055748481032,< 00:01,17.9, 33342 (1998 WT24)
276732,105,2451048.073532632,1998-Aug-22 13:46,0.0182060705551488,0.0182028492718906,0.018209291842497,46.7618984872594,46.761725499003,< 00:01,17.7,276732 (2004 EV9)
2003 FY6,35,2451051.688345658,1998-Aug-26 04:31,0.043095921704729,0.0430954653012722,0.043096378112446,13.3810420875375,13.3807866985253,00:02,22.4,       (2003 FY6)
503941,77,2451081.270902405,1998-Sep-24 18:30,0.0338919220195007,0.033891826020226,0.0338920180188987,18.4444889254484,18.444253331504,< 00:01,19.5,503941 (2003 UV11)
348306,62,2451090.684994487,1998-Oct-04 04:26,0.050292646513126,0.050289917414402,0.0502953757440297,30.9786115186858,30.9785169911366,< 00:01,21.5,348306 (2005 AY28)
2006 UF17,22,2451108.043740390,1998-Oct-21 13:03,0.030742065697708,0.0307409744004588,0.0307431570140048,19.8019694692973,19.80172754171,< 00:01,21.6,       (2006 UF17)
2002 AY1,47,2451111.770574494,1998-Oct-25 06:30,0.0464216773215853,0.0464180474408158,0.0464253072041517,30.1278274351741,30.1277221332542,< 00:01,20.8,       (2002 AY1)
275974,85,2451123.430851202,1998-Nov-05 22:20,0.0283417226730124,0.0283412607766589,0.0283421846319291,23.3983291090823,23.398107026169,< 00:01,18.5,275974 (2001 XD)
426071,62,2451129.966581211,1998-Nov-12 11:12,0.0447193407229686,0.0446892232119817,0.0447494611836365,30.52539829888,30.5252904121053,00:02,19.9,426071 (2012 CD29)
2014 YR15,21,2451197.136765435,1999-Jan-18 15:17,0.0230206420129322,0.0230181202098247,0.0230231720106552,15.7716448124473,15.7712391775229,00:06,21.5,       (2014 YR15)
264357,43,2451198.978404574,1999-Jan-20 11:29,0.0420328479623047,0.0420313332578646,0.0420343626688808,14.8915213077324,14.8912860197634,< 00:01,21.0,264357 (2000 AZ93)
2010 XC15,30,2451269.525263497,1999-Apr-01 00:36,0.0456519169466306,0.0456515765628048,0.0456522573539646,17.9129236522136,17.9127435575419,< 00:01,21.4,       (2010 XC15)
2014 UW33,16,2451269.734537829,1999-Apr-01 05:38,0.0376291755792317,0.0337503580648225,0.0417815217601313,22.2048565650347,22.2046803052553,07:06,22.8,       (2014 UW33)
2009 BE58,23,2451275.701008221,1999-Apr-07 04:49,0.0390403243140116,0.0390386170479412,0.0390420315821791,20.2552169599021,20.255030718662,< 00:01,21.7,       (2009 BE58)
2019 VS5,7,2451277.834243767,1999-Apr-09 08:01,0.053370866824075,0.051189486369053,0.0555795459675998,12.8857725626186,12.885558415091,17:19,23.1,       (2019 VS5)
434313,29,2451305.386688342,1999-May-06 21:17,0.0539110223614229,0.053906936419921,0.0539151083877713,17.3869995010205,17.3868423837496,< 00:01,19.4,434313 (2004 GP)
2006 GC1,14,2451317.320582642,1999-May-18 19:42,0.0508271216599367,0.0032774263495468,0.21981667178172,25.3204831157265,25.3203686810486,8_13:07,21.0,       (2006 GC1)
2019 RP1,3,2451340.693322726,1999-Jun-11 04:38,0.048455635736224,0.0422464117670319,0.246396696158599,40.3439630561888,40.343887720333,5_22:28,27.9,       (2019 RP1)
2019 UN12,20,2451356.240873964,1999-Jun-26 17:47,0.0197835365722448,0.0146795604046487,0.0255229211699041,24.259323694803,24.2590168319621,18:07,22.0,       (2019 UN12)
325102,43,2451364.657812577,1999-Jul-05 03:47,0.0318756151997905,0.0318701148122858,0.0318811158878726,35.0635131078242,35.0633813395106,< 00:01,20.1,325102 (2008 EY5)
2010 PK9,23,2451414.010319408,1999-Aug-23 12:15,0.0388160524342848,0.0388146907489468,0.0388174145065923,35.7444546945379,35.7443485482582,< 00:01,21.8,       (2010 PK9)
2013 JX28,15,2451415.131256136,1999-Aug-24 15:09,0.0231508873812448,0.0231382099065217,0.0231635828140064,17.552358270715,17.5519958395452,00:02,20.1,       (2013 JX28)
2019 XB,19,2451447.428700425,1999-Sep-25 22:17,0.0385295340115,0.0303798121729955,0.0816851854460197,20.3104616996704,20.3102735026974,4_10:12,23.6,       (2019 XB)
413577,74,2451449.052589467,1999-Sep-27 13:16,0.0191609116961499,0.0191604466833458,0.0191613767149205,16.9932571243142,16.9928048133078,< 00:01,20.3,413577 (2005 UL5)
255501,53,2451450.053347218,1999-Sep-28 13:17,0.0341970595608675,0.0341957297387747,0.0341983893907144,24.8548924142968,24.8547191436345,< 00:01,18.5,255501 (2006 BG)
344074,45,2451450.360537103,1999-Sep-28 20:39,0.0490835629979279,0.0490811888608686,0.0490859372183157,21.0388816100472,21.0387389944859,< 00:01,18.8,344074 (1997 UH9)
2007 HW4,10,2451489.553252824,1999-Nov-07 01:17,0.0257725289003429,0.0257714307047904,0.0257736786657891,27.6993785769289,27.6991722771654,00:03,23.6,       (2007 HW4)
468540,72,2451507.206215906,1999-Nov-24 16:57,0.0457445101515766,0.0457402560258701,0.0457487643244624,33.7106981310674,33.7106026278371,< 00:01,19.4,468540 (2006 MD12)
226514,74,2451526.048219479,1999-Dec-13 13:09,0.0519733926661932,0.0519727614288391,0.0519740239063274,25.0841198476644,25.0840068823234,< 00:01,20.1,226514 (2003 UX34)
2007 VB138,6,2451527.896438459,1999-Dec-15 09:31,0.0254736128992301,0.00572145995732556,0.0761060744813565,14.4854090875064,14.4850099625834,5_20:20,26.1,       (2007 VB138)
2014 XU6,11,2451547.214828168,2000-Jan-03 17:09,0.0494546281458663,0.0494498375964195,0.0494594195423861,33.192788118764,33.1926984018996,< 00:01,24.0,       (2014 XU6)
2017 RH16,4,2451622.519458670,2000-Mar-19 00:28,0.0524999145827588,0.0524926410643695,0.0525071886683394,11.1617531348084,11.1615018084411,00:02,26.2,       (2017 RH16)
2017 WR,2,2451628.244372072,2000-Mar-24 17:52,0.0285498201115168,0.0137798437604392,0.0590828330613349,16.677399049537,16.6770897377251,9_04:10,24.8,       (2017 WR)
2008 GJ110,21,2451665.382483701,2000-Apr-30 21:11,0.0392826275036056,0.039232529767948,0.0393327328838782,26.8930743207869,26.8929349138711,00:03,20.5,       (2008 GJ110)
2017 TZ5,4,2451714.692896984,2000-Jun-19 04:38,0.0231966591754372,0.0204484417420553,0.0260452065251802,12.3367022122458,12.3361875661177,18:08,26.8,       (2017 TZ5)
345705,171,2451720.146715476,2000-Jun-24 15:31,0.025830148098845,0.0258288364003077,0.025831459927116,32.3318437685058,32.3316674215404,< 00:01,18.5,345705 (2006 VB14)
2018 BB5,2,2451739.564800026,2000-Jul-14 01:33,0.0530674396858175,0.0525811362472324,0.115456788574258,26.1105857517024,26.1104794646634,5_10:24,24.4,       (2018 BB5)
2008 GD,22,2451756.252613951,2000-Jul-30 18:04,0.0242323168375798,0.0242254291976749,0.0242392045927743,36.9693242422014,36.9691598471695,< 00:01,19.8,       (2008 GD)
2007 US12,22,2451797.521614366,2000-Sep-10 00:31,0.0283098176790563,0.0283034683123816,0.0283161676314542,24.6484372173434,24.648226160435,< 00:01,22.0,       (2007 US12)
2017 TJ4,10,2451800.893197531,2000-Sep-13 09:26,0.0522164094618463,0.0432719833611925,0.0861235295663988,12.3241570551343,12.3239281982521,6_13:08,25.2,       (2017 TJ4)
524522,82,2451806.161176686,2000-Sep-18 15:52,0.0493706033268902,0.0493702652900326,0.0493709413671605,19.5276158819504,19.5274631224551,< 00:01,20.5,524522 (2002 VE68)
477465,35,2451821.382416901,2000-Oct-03 21:11,0.0294602880263545,0.0294581934157885,0.0294623827815845,25.4416481361895,25.4414516447561,< 00:01,21.7,477465 (2009 XZ1)
2015 FA285,8,2451836.757333380,2000-Oct-19 06:11,0.0414185668689756,0.00809914616533828,0.0792685065688657,15.7252560153669,15.7250298976956,2_12:31,26.4,       (2015 FA285)
2017 GQ5,8,2451842.667931497,2000-Oct-25 04:02,0.0310428052194821,0.0295414117262949,0.0325993127787556,50.4503271143483,50.4502330771606,01:23,20.4,       (2017 GQ5)
2020 CL2,12,2451844.380887742,2000-Oct-26 21:08,0.0328910990299557,0.021751710326125,0.0716625111536401,12.8314487138839,12.8310997535997,6_15:49,19.514,       (2020 CL2)
308043,85,2451858.074008227,2000-Nov-09 13:47,0.0477603873893262,0.0477600189060866,0.0477607559556976,45.206011646336,45.2059434343854,< 00:01,18.6,308043 (2004 TH10)
2016 TH10,13,2451879.040206754,2000-Nov-30 12:58,0.0390617436386358,0.038572124009953,0.0414474841155215,14.7450600091299,14.7448043096939,5_01:36,24.9,       (2016 TH10)
2017 UN1,2,2451888.375844697,2000-Dec-09 21:01,0.0242246439428978,0.00171463122499144,0.0553632821185806,15.3631681871692,15.3627724639075,5_12:02,24.8,       (2017 UN1)
2018 YG,1,2451898.638477453,2000-Dec-20 03:19,0.0333025372871259,0.0299416528390194,0.106972529530832,31.5227004920364,31.5225602027838,4_22:01,24.3,       (2018 YG)
2015 FW284,4,2451928.693804818,2001-Jan-19 04:39,0.0263469019481031,0.0263150974100792,0.0351259748304318,21.6333530142376,21.6330946256217,1_08:49,24.9,       (2015 FW284)
105140,378,2451939.214930158,2001-Jan-29 17:09,0.0428476309292877,0.0428462336862259,0.042849028244307,58.8945267976338,58.8944684366454,< 00:01,15.8,105140 (2000 NL10)
403775,27,2451947.962014625,2001-Feb-07 11:05,0.045144747997823,0.0451398171733875,0.0451496803735385,17.0238651361021,17.02367350711,00:01,21.0,403775 (2011 HS4)
2017 RV,14,2451982.265618017,2001-Mar-13 18:22,0.0501448406004581,0.0501328686732437,0.05015681384912,18.3451593323933,18.3449992371878,00:02,21.9,       (2017 RV)
509352,55,2451990.175587424,2001-Mar-21 16:13,0.0159771023123361,0.0159763826601927,0.0159778219699542,17.904905224399,17.9043903985135,< 00:01,20.1,509352 (2007 AG)
2015 DR215,16,2451994.085120071,2001-Mar-25 14:03,0.0279877159375653,0.0279784417590411,0.0279971265718052,17.6453615524088,17.6450633371747,00:08,20.3,       (2015 DR215)
138258,39,2452013.767145608,2001-Apr-14 06:25,0.0424074845242864,0.0424070966298142,0.0424078726234872,26.0314295501151,26.0312961412296,< 00:01,19.1,138258 (2000 GD2)
1995 CR,36,2452027.600100187,2001-Apr-28 02:24,0.0525577267738058,0.0525560248915922,0.0525594286613493,65.4667633166479,65.4667205143708,< 00:01,21.7,       (1995 CR)
2010 VP21,16,2452091.761905367,2001-Jul-01 06:17,0.04154299346644,0.0142823838723091,0.119502784552529,33.3621547002994,33.3620484395225,2_22:37,23.4,       (2010 VP21)
2013 AO27,26,2452102.742554004,2001-Jul-12 05:49,0.0531819781782961,0.053168760851323,0.0531951955228088,28.7972632238736,28.7971670606096,00:02,19.9,       (2013 AO27)
2009 HU44,12,2452116.496098197,2001-Jul-25 23:54,0.0423420372338511,0.0291956793495818,0.0711333634040408,18.7432161568665,18.7430305857158,2_21:43,22.6,       (2009 HU44)
2016 EL56,17,2452119.959617298,2001-Jul-29 11:02,0.052325893479405,0.0521849231703831,0.0524677841316747,27.682606592752,27.6825049207587,00:15,21.1,       (2016 EL56)
2017 UP6,1,2452147.547266277,2001-Aug-26 01:08,0.0415194863077111,0.038664714365911,0.0661814364339796,14.025846205328,14.0255933063668,4_14:39,26.1,       (2017 UP6)
2001 WN15,10,2452156.907468496,2001-Sep-04 09:47,0.00400071805520294,0.00278758965937993,0.0145507673125473,57.1482416361503,57.1475974879418,03:31,19.4,       (2001 WN15)
2007 BD,13,2452168.877297325,2001-Sep-16 09:03,0.0341649612591715,0.0323374930798893,0.0360952463186524,13.8690354013179,13.8687245864026,09:17,25.4,       (2007 BD)
2018 AW,4,2452178.570485813,2001-Sep-26 01:41,0.0462351012395949,0.0456200196964826,0.060860904622629,39.7039333381415,39.703853111379,1_11:31,19.5,       (2018 AW)
2003 FK1,9,2452192.847021671,2001-Oct-10 08:20,0.0376154763940515,0.00398743297705315,0.104611538466601,28.6165264810307,28.6163896635061,2_04:55,23.0,       (2003 FK1)
2003 FY6,35,2452196.676706266,2001-Oct-14 04:14,0.0411994289138981,0.0411976908366073,0.041201167053217,13.3029896681973,13.3027209555481,00:02,22.4,       (2003 FY6)
2016 RG17,11,2452222.542063848,2001-Nov-09 01:01,0.0519569285465853,0.0389988881202893,0.0682870910180717,36.9734838809568,36.9734072170794,16:58,23.0,       (2016 RG17)
2018 TB3,3,2452248.695684859,2001-Dec-05 04:42,0.035306261969259,0.034520893057392,0.0430381266952931,13.3421627795394,13.3418501346828,5_00:17,26.7,       (2018 TB3)
255501,53,2452256.059366689,2001-Dec-12 13:25,0.0371650404917483,0.0371645111287676,0.0371655698725191,22.1406400819883,22.1404611033716,< 00:01,18.5,255501 (2006 BG)
2002 EW,21,2452289.809339836,2002-Jan-15 07:25,0.0341447587625965,0.0341418429520617,0.0341476753745522,16.4610045842667,16.4607425565417,00:02,20.7,       (2002 EW)
87684,224,2452308.749951815,2002-Feb-03 06:00,0.0469685226450206,0.0469677794857959,0.046969265836006,40.473665463844,40.4735879917755,< 00:01,16.1, 87684 (2000 SY2)
2013 QN10,17,2452322.612339039,2002-Feb-17 02:42,0.0401460210631836,0.0401405011092878,0.0401515537838286,15.3560770172015,15.3558381234653,00:04,22.2,       (2013 QN10)
2008 TC4,34,2452328.606242680,2002-Feb-23 02:33,0.0526881837362395,0.0526878787692431,0.0526884887155064,23.6721837862992,23.6720657070167,< 00:01,21.5,       (2008 TC4)
2018 VB1,14,2452343.942229201,2002-Mar-10 10:37,0.0173538229378117,0.000763374914792698,0.0402253038261708,17.4349957407713,17.4345089826245,2_11:46,23.7,       (2018 VB1)
2019 AP6,13,2452352.969327054,2002-Mar-19 11:16,0.0288081653037171,0.0261185417532684,0.0319155498149998,17.1081298489048,17.1078310287896,12:54,21.2,       (2019 AP6)
2009 BH2,14,2452357.797439336,2002-Mar-24 07:08,0.0288098088676194,0.0287940214837363,0.0288256075589185,21.3285353121703,21.3282956358077,00:02,22.4,       (2009 BH2)
2016 EO84,30,2452362.875841897,2002-Mar-29 09:01,0.0420474641108129,0.0420425798625712,0.0420523493587421,11.6953087867018,11.6950092995239,00:01,22.3,       (2016 EO84)
2013 BT18,22,2452409.417029168,2002-May-14 22:01,0.0193813022772265,0.0193623543089552,0.0194002511930849,32.367410848974,32.3671760831723,00:01,23.4,       (2013 BT18)
2010 XC15,30,2452438.307588639,2002-Jun-12 19:23,0.0350511412138748,0.0350491648646053,0.0350531180066267,20.0403692633802,20.0401596019403,< 00:01,21.4,       (2010 XC15)
2007 VL243,12,2452438.870335856,2002-Jun-13 08:53,0.0495782928295112,0.0495599304265057,0.049596680446442,46.1562856181544,46.156221260226,00:01,17.8,       (2007 VL243)
537829,20,2452448.235855661,2002-Jun-22 17:40,0.0462875279823129,0.0462640629031746,0.0463109950449107,32.0201190133725,32.0200196473471,00:01,19.7,537829 (2015 XY378)
2011 GF3,7,2452457.093807501,2002-Jul-01 14:15,0.0538947870657885,0.0255393065386578,0.192757370311952,23.1081982150999,23.1080799620254,5_07:47,22.4,       (2011 GF3)
364877,62,2452468.040282433,2002-Jul-12 12:58,0.0303907153626116,0.0303863908665932,0.0303950410532013,26.9427360618665,26.9425561983814,< 00:01,17.3,364877 (2008 EM9)
2016 RG17,11,2452490.428196866,2002-Aug-03 22:17,0.0492232031753558,0.039667562917161,0.0628748875638764,31.6411677705337,31.6410732116257,1_00:47,23.0,       (2016 RG17)
255071,46,2452493.788118907,2002-Aug-07 06:55,0.0459888350413984,0.0459725450023838,0.046005128175877,23.1872983875993,23.1871602783043,00:02,18.2,255071 (2005 UH6)
306383,38,2452499.876316428,2002-Aug-13 09:02,0.0232793383118115,0.0232786440746231,0.0232800326447205,23.6167904195032,23.6165225426862,< 00:01,21.5,306383 (1993 VD)
2008 MG1,16,2452500.606195082,2002-Aug-14 02:33,0.0514123156505861,0.0514028290562493,0.051421804103719,32.9153810850097,32.9152940570713,< 00:01,19.9,       (2008 MG1)
2006 UL185,22,2452505.004399284,2002-Aug-18 12:06,0.0355039196551866,0.0355025598211849,0.0355052800248353,19.6108842859003,19.6106727651214,00:01,21.1,       (2006 UL185)
2004 XK14,29,2452507.909587754,2002-Aug-21 09:50,0.0381252083018647,0.0381242164251104,0.0381262003108248,17.3326277290324,17.3324048596899,00:01,22.4,       (2004 XK14)
2015 FA285,8,2452524.657888913,2002-Sep-07 03:47,0.0370385254471553,0.0220780072282514,0.0739868642644989,15.6363008878993,15.6360465916245,4_14:26,26.4,       (2015 FA285)
2012 HW1,19,2452550.048811161,2002-Oct-02 13:10,0.0430693199921481,0.0430203488440259,0.0431185383869117,58.8038931146452,58.8038349645682,00:03,19.9,       (2012 HW1)
2015 KJ157,31,2452561.636493573,2002-Oct-14 03:17,0.0511981637879178,0.0511715494596456,0.0512248093912436,37.6692738987488,37.6691975357491,< 00:01,19.2,       (2015 KJ157)
448628,37,2452589.583055117,2002-Nov-11 02:00,0.0226376190241244,0.0226334860554347,0.0226417521426155,28.8447669573493,28.8445414150047,< 00:01,20.4,448628 (2010 VF1)
2001 WF49,12,2452593.983089712,2002-Nov-15 11:36,0.0191865444212131,0.0191832305657366,0.0191898588283983,22.8481344117197,22.847798457687,< 00:01,22.1,       (2001 WF49)
488461,33,2452631.133545654,2002-Dec-22 15:12,0.0267009827974923,0.0266965822509187,0.0267053834094591,43.5719113550531,43.571784767517,< 00:01,20.2,488461 (1996 FS1)
2010 KC,7,2452632.538312466,2002-Dec-24 00:55,0.0345508524833018,0.0345365928385573,0.0345651123806782,14.7847226592752,14.7844343514307,00:06,24.1,       (2010 KC)
2012 KA4,26,2452637.992950796,2002-Dec-29 11:50,0.018171869872255,0.018170546528472,0.0181731950018413,28.3996525504952,28.3993671769495,< 00:01,21.1,       (2012 KA4)
139289,108,2452650.801420623,2003-Jan-11 07:14,0.0355691091171141,0.0355668681778386,0.0355713500732823,35.3336913994385,35.3335742169018,< 00:01,17.6,139289 (2001 KR1)
437844,51,2452668.103126219,2003-Jan-28 14:29,0.0363344715312889,0.036333814725548,0.036335128340859,26.6327220376536,26.6325698459387,< 00:01,21.4,437844 (1999 MN)
2013 TB6,20,2452670.283876276,2003-Jan-30 18:49,0.0186701909498262,0.018668716686389,0.0186716671628332,21.1194309654192,21.119057459884,< 00:01,22.6,       (2013 TB6)
202435,62,2452694.200190123,2003-Feb-23 16:48,0.0310124032964595,0.0310112988200291,0.0310135079040953,29.6560157254886,29.6558555938601,< 00:01,17.9,202435 (2005 XH8)
2014 QF33,15,2452694.582272830,2003-Feb-24 01:58,0.0380145196938406,0.0380112090111078,0.0380178303985366,32.5546125930963,32.554493588721,< 00:01,23.7,       (2014 QF33)
2000 HO40,21,2452718.688865938,2003-Mar-20 04:32,0.0457255672517244,0.0457237770726781,0.0457273574329825,9.81442990765087,9.81410173131958,< 00:01,22.1,       (2000 HO40)
2009 WY7,12,2452747.991310757,2003-Apr-18 11:47,0.0220562544206668,0.0160307187818788,0.0947404146615431,39.6797673960253,39.6795991192369,2_02:22,24.1,       (2009 WY7)
530085,31,2452753.619668829,2003-Apr-24 02:52,0.0315275421169354,0.031522562342248,0.0315325276697526,31.4551326788619,31.4549841730113,00:01,18.7,530085 (2010 XC11)
2017 WG14,4,2452755.796532773,2003-Apr-26 07:07,0.0503057743455362,0.0032361087196761,0.10652732041754,25.3033381323155,25.303222433341,3_08:24,24.5,       (2017 WG14)
2015 BL509,15,2452793.961300946,2003-Jun-03 11:04,0.048399432386894,0.0483193757562414,0.0484795489487563,44.764513564581,44.7644455894011,00:04,20.0,       (2015 BL509)
462550,48,2452806.186145621,2003-Jun-15 16:28,0.0456930697650209,0.0456927211116366,0.0456934184303816,30.7923916706866,30.7922869985343,< 00:01,19.4,462550 (2009 CB3)
277142,94,2452814.815426385,2003-Jun-24 07:34,0.0178527070138002,0.0178515047596422,0.0178539112744273,40.332079259068,40.3318747226784,< 00:01,16.7,277142 (2005 LG8)
518737,30,2452832.922037222,2003-Jul-12 10:08,0.0372659065257126,0.0372607163550496,0.0372710973182618,20.3330815063411,20.3328871443417,< 00:01,18.8,518737 (2009 OO9)
2012 QL14,8,2452833.010136527,2003-Jul-12 12:15,0.038920965777006,0.0381587107326537,0.0680393222325126,23.0740995073968,23.0739355174035,1_09:52,24.4,       (2012 QL14)
414772,41,2452843.790540362,2003-Jul-23 06:58,0.0162049180211537,0.0161945771979525,0.0162152592811341,25.3501054718813,25.3497469624078,00:01,18.9,414772 (2010 OC103)
2019 BE5,8,2452851.050296125,2003-Jul-30 13:12,0.0391026154635061,0.0390327096480151,0.0391726335850089,36.1699298299309,36.16982570102,00:05,25.1,       (2019 BE5)
141498,94,2452864.503130442,2003-Aug-13 00:05,0.0415129362878065,0.0415126857724003,0.0415131868032315,35.4696498908227,35.4695498713796,< 00:01,18.4,141498 (2002 EZ16)
162385,52,2452876.932618124,2003-Aug-25 10:23,0.0448811083467978,0.0448807463915703,0.0448814703021988,8.80412850594896,8.80375578532808,< 00:01,18.5,162385 (2000 BM19)
